song_id,valence,arousal,output
1888,0.0058379686248113,0.7589904373558298,1
1889,0.6592824023900279,0.6349285094024388,5
1890,0.4534125994884064,0.741955832516501,3
1891,0.8609019567041974,0.1546584712012479,4
1892,0.5799729263962071,0.2025368993460947,4
1893,0.5321408063523642,0.2667906242980883,2
1894,0.5829111418736563,0.2698214703282902,4
1895,0.6077338733088701,0.944943729507243,5
1896,0.5800138193992048,0.6127527196954523,5
1897,0.6542433437485703,0.5896942260704118,5
1898,0.4482014241994263,0.1451811951760339,2
1899,0.0605032699896656,0.8596098908512491,1
1900,0.5724838806968114,0.5387103217090364,5
1901,0.597439476238221,0.4159452635561588,4
1902,0.2507758157721783,0.5489595401996653,1
1903,0.9798941981599136,0.99466117657589,5
1904,0.6617984026660172,0.7937258479240572,5
1905,0.3151364445188576,0.8606385355313729,1
1906,0.0069652127799545,0.3859808510096498,0
1907,0.3518949392681543,0.8211914798646599,1
1908,0.1254804089847396,0.5435637515590422,1
1909,0.7066990948177655,0.3409335811410454,4
1910,0.3269828436486249,0.133110353839808,0
1911,0.7146403301834936,0.4823007016740482,4
1912,0.729495547665873,0.1527788249491868,4
1913,0.511608576987879,0.4017809308488801,2
1914,0.6848749977158206,0.5436253684009207,5
1915,0.022917374443241,0.1009951943656126,0
1916,0.1594952848630411,0.6649439627789298,1
1917,0.0150631240055627,0.1266416097703829,0
1918,0.4607815060543749,0.9271785872392304,3
1919,0.4543468955459802,0.3332355458841225,2
1920,0.796035404271052,0.7345202604006544,5
1921,0.0369662534729322,0.2137503440597286,0
1922,0.7043803482710748,0.1935068954869783,4
1923,0.8813957616742418,0.2462029647863491,4
1924,0.5673823247058166,0.8904716417747351,5
1925,0.0480033214541019,0.0073000895155016,0
1926,0.6870445360173416,0.1918399930506596,4
1927,0.5726556255712177,0.6573341730663788,5
1928,0.396704691298048,0.4255639494507033,0
1929,0.5882920162021934,0.7166700303138602,5
1930,0.0824458958217563,0.4911553113295899,0
1931,0.6847932969426896,0.3352215841154271,4
1932,0.0344017262557102,0.0122660078859094,0
1933,0.8593974522795381,0.2450360331138167,4
1934,0.7524650695126636,0.7367343284029181,5
1935,0.3160539835493198,0.2534256225945921,0
1936,0.2953394162523135,0.7496376991015556,1
1937,0.9884926851381473,0.9109798506985184,5
1938,0.4745732186887739,0.0371262462920611,2
1939,0.8314825821411201,0.3981067088429728,4
1940,0.4416453674618227,0.563319101635526,3
1941,0.7981823858499404,0.8270888786149572,5
1942,0.3025680903345429,0.4791065134526365,0
1943,0.8889191822977116,0.3977977831843818,4
1944,0.1098890164987159,0.980650613798954,1
1945,0.6080187495768312,0.7697012576225312,5
1946,0.2336316146480832,0.6303095208193664,1
1947,0.9445551131278902,0.7216294534527075,5
1948,0.397838256416502,0.1713186148787161,0
1949,0.1664224276952299,0.2735140531563281,0
1950,0.7233816725652066,0.4077077940938901,4
1951,0.7217773000618397,0.8914513898500209,5
1952,0.7809863977926959,0.60845001454171,5
1953,0.906162865835364,0.0518688038597525,4
1954,0.7380191094572837,0.210419114593505,4
1955,0.6115857593981294,0.7637096804867555,5
1956,0.6216251206412874,0.0550084740228722,4
1957,0.8468812134376292,0.5212246228970566,5
1958,0.2094384279622585,0.7200405849004611,1
1959,0.5963613412993622,0.4205589985325625,4
1960,0.8459346013734781,0.8996530053641196,5
1961,0.6342674997626981,0.5446285162987639,5
1962,0.328755877495686,0.4197265429825755,0
1963,0.6303280297450752,0.0278412019241034,4
1964,0.5160147102977103,0.1562602656196841,2
1965,0.8917117925776707,0.6439173955294599,5
1966,0.7020994992026658,0.4993715942476483,4
1967,0.9786968095198328,0.8152699495400605,5
1968,0.3552224431098505,0.2153862439428806,0
1969,0.2787084304396181,0.4923239634862396,0
1970,0.108836798791941,0.1961350977418043,0
1971,0.8862436428145073,0.2582994363391049,4
1972,0.8107076742519728,0.9855877568189628,5
1973,0.4394977743509506,0.1955579560624857,2
1974,0.9444048323273672,0.1983968438227549,4
1975,0.3962093532119134,0.8758455408061872,1
1976,0.3935642053370733,0.676289055314857,1
1977,0.7206485833477609,0.2584753627478204,4
1978,0.3271577968337099,0.0957388922383948,0
1979,0.4345074758019934,0.1520087162094815,2
1980,0.1953519453872675,0.2657638519161103,0
1981,0.2851903366361376,0.6521215623403901,1
1982,0.986237778183448,0.4441771740620598,4
1983,0.0046253817753008,0.133667775448411,0
1984,0.987629657956436,0.9063602702528536,5
1985,0.9827613330060202,0.4507452490900684,4
1986,0.529963549119101,0.3606265321298005,2
1987,0.9538474702662,0.9372573995221666,5
1988,0.7977706380398916,0.9902775217823516,5
1989,0.6670161637588825,0.2152633046213091,4
1990,0.6773240557895843,0.4145136709036291,4
1991,0.7660037744724987,0.6367061540794549,5
1992,0.8837302734806587,0.7291553609982842,5
1993,0.006711417245563,0.2767080818723403,0
1994,0.5572103386806609,0.7617354240492837,5
1995,0.1442482538994519,0.1093384775329698,0
1996,0.8530263773316193,0.2528130386286162,4
1997,0.3964090507703093,0.0912523326823226,0
1998,0.9764402659766156,0.8254725067590343,5
1999,0.7985644999373013,0.3125007312673057,4
2000,0.8371297721091355,0.6048864241323592,5
2001,0.9061284482221772,0.0360625175933591,4
2002,0.1814284762189487,0.5567358834654492,1
2003,0.506673850824388,0.2426892872466589,2
2004,0.0986071946093235,0.9447550167872892,1
2005,0.6064754173252196,0.3552492069324434,4
2006,0.8335637300131892,0.7531933053864796,5
2007,0.8308810545862146,0.9122484747755346,5
2008,0.1350123894614839,0.9868374498503164,1
2009,0.0010790785716674,0.3030863853889676,0
2010,0.7587003108593635,0.2828487925449948,4
2011,0.4180522834863289,0.465650336143701,2
2012,0.6922605863921628,0.8204312850748415,5
2013,0.3621885014043235,0.950086291545983,1
2014,0.2425584618040512,0.255063317683972,0
2015,0.1055892091303172,0.8940387965051821,1
2016,0.699373757985377,0.0562486229711656,4
2017,0.1367529874393813,0.9066630116329402,1
2018,0.3292095002831265,0.0817196665741809,0
2019,0.6599158715059837,0.5952149154307959,5
2020,0.4362638123146132,0.3392925587999067,2
2021,0.7097301416546756,0.8171835523952894,5
2022,0.0974991993054741,0.3801288292252653,0
2023,0.07339761924651,0.497091002944643,0
2024,0.4853266737937669,0.1904254100935681,2
2025,0.8379868519250172,0.8996344053108399,5
2026,0.2088306893096442,0.7368847273262913,1
2027,0.4299618192022658,0.8261788687966881,3
2028,0.4434292240250884,0.6505956404262855,3
2029,0.3288925573408214,0.5186043964478392,1
2030,0.2814992066391174,0.7442143926138945,1
2031,0.8962865453216293,0.5980999938261352,5
2032,0.9313040174973596,0.2008726712260279,4
2033,0.5289737456145618,0.4453625653259179,2
2034,0.5254351816722664,0.507107530626867,3
2035,0.1603602784128739,0.8749002236869214,1
2036,0.8356721806438917,0.4373895393230026,4
2037,0.7787328894164389,0.6592882668595218,5
2038,0.743768557216339,0.3867692538731021,4
2039,0.4773927917237963,0.961545535289234,3
2040,0.595421873845589,0.6030849718016251,5
2041,0.3719305415733921,0.4024628661326533,0
2042,0.4920404804785274,0.3669370134542478,2
2043,0.4412871663546718,0.3127150398118165,2
2044,0.1473520956466634,0.9608602843852616,1
2045,0.4555015951314642,0.7448359263656829,3
2046,0.788996919185671,0.2471524617729323,4
2047,0.8340896883692904,0.8460553559316113,5
2048,0.5819366662117222,0.4145504441287873,4
2049,0.5489348245979567,0.2900549263700757,2
2050,0.8473351868271686,0.8463312909243319,5
2051,0.7374881202621189,0.0012630112516134,4
2052,0.7953565620783027,0.4089580663623197,4
2053,0.2990260727357432,0.473090979553761,0
2054,0.8098485324347964,0.9120359189743034,5
2055,0.6148289511134254,0.3546886935761297,4
2056,0.3177589016644744,0.2534034746116838,0
2057,0.6531699851212358,0.9547487647136704,5
2058,0.4140933207913337,0.5529319750314268,3
2059,0.3184789976144707,0.0299897530914003,0
2060,0.8016164726209966,0.7165404049083376,5
2061,0.6537411154266587,0.5067605382965154,5
2062,0.7315863876271033,0.8041785271964484,5
2063,0.4098510053892666,0.4393594792151993,2
2064,0.8324549068291411,0.6928094759525646,5
2065,0.882360955385901,0.7474954066354613,5
2066,0.6495914109606107,0.6773540933127512,5
2067,0.7928815271729748,0.0372564662951961,4
2068,0.5053936183660714,0.5438736455174342,3
2069,0.7519105679108569,0.1465041821457302,4
2070,0.1042404014544486,0.805853733201423,1
2071,0.1921855412727471,0.1188593221708915,0
2072,0.5647885427088565,0.7905666734326318,5
2073,0.3946422637158832,0.4240353951924601,0
2074,0.2549349524771882,0.4482451775129402,0
2075,0.6973565619770333,0.7331338569554092,5
2076,0.6276676820406097,0.5946541373839722,5
2077,0.8433368482571666,0.4576936189232184,4
2078,0.9809371032824038,0.1070586449511391,4
2079,0.1315470292998607,0.2441848178384311,0
2080,0.0711915286133667,0.7745301584256323,1
2081,0.1507539908640434,0.9344862842950156,1
2082,0.660207134564829,0.4068902977640809,4
2083,0.6204824319383506,0.649424445320825,5
2084,0.0292317643051431,0.2030206320973439,0
2085,0.5794776144066444,0.0673507481479899,4
2086,0.5309773607208375,0.378117966135838,2
2087,0.0762597586690886,0.3584018428127422,0
2088,0.6365082410571564,0.4736022966119683,4
2089,0.545817111635224,0.1453194586016248,2
2090,0.2733169313034573,0.8052578287024027,1
2091,0.2581248439310273,0.9681530319147932,1
2092,0.3713549699508311,0.0793605308073698,0
2093,0.3559242940347126,0.5827702058814431,1
2094,0.7378640162762106,0.36450456845653,4
2095,0.6898789781983669,0.0947614808536392,4
2096,0.7821489534402826,0.6867995326961442,5
2097,0.0883225514779184,0.0252311743271749,0
2098,0.0233752384446321,0.2777334723104925,0
2099,0.3002654161371558,0.6948523577936727,1
2100,0.7390619741476199,0.6321183442038093,5
2101,0.9092127603261008,0.8660844648510471,5
2102,0.963537943945754,0.8919047063021798,5
2103,0.4481848552111793,0.8509286462323007,3
2104,0.5916432916551723,0.3849936350473762,4
2105,0.5448432764405203,0.6509288468477894,3
2106,0.2361706120819134,0.0227912857294817,0
2107,0.2799228181465569,0.9291266783131672,1
2108,0.1033267920410347,0.0435848911574023,0
2109,0.4232891051175822,0.0754123781001648,2
2110,0.4709870058931621,0.8006827777310067,3
2111,0.7364978901430981,0.7090108434397908,5
2112,0.3354666299330453,0.9623980324673505,1
2113,0.2214823089177006,0.3436894563504507,0
2114,0.4428924686619225,0.8916061145584561,3
2115,0.1624004689119674,0.5024763403279396,1
2116,0.999129701053989,0.674461676362599,5
2117,0.7705505531641449,0.1685988990107885,4
2118,0.8261298928904621,0.7181769121374871,5
2119,0.7898268004519133,0.8796130776761072,5
2120,0.1519357611992583,0.433737431374361,0
2121,0.2761256899453703,0.6209364111451379,1
2122,0.4662004743622682,0.0508062237868763,2
2123,0.6600998267490219,0.6546061623576817,5
2124,0.5667031157091199,0.1237667350630621,4
2125,0.0891000830889289,0.4416079737376646,0
2126,0.8619670355623581,0.7358637017224345,5
2127,0.8521517211710723,0.178115858440279,4
2128,0.184928085567153,0.316879043721645,0
2129,0.1772665100381292,0.3299743329254878,0
2130,0.0958417094712563,0.0269553102626209,0
2131,0.0978359037021868,0.9382857823655796,1
2132,0.9446746760371778,0.0081179844670932,4
2133,0.26059972699265,0.4236472258488321,0
2134,0.0316151558195757,0.4293550889466202,0
2135,0.7106554546231743,0.6064751257519354,5
2136,0.431905529362183,0.0697825205165636,2
2137,0.7779972445047493,0.3017963915966466,4
2138,0.5226905645067846,0.652272660014556,3
2139,0.1358241634169621,0.7294607421833287,1
2140,0.0156040122238905,0.0965098418944067,0
2141,0.8288739708053655,0.0767549950572692,4
2142,0.2265968273561637,0.9696421591473252,1
2143,0.9616963702201262,0.042893845775167,4
2144,0.6094383603436767,0.7069579306727382,5
2145,0.1825098829117508,0.1353921774570833,0
2146,0.6877141423677062,0.1631037370623331,4
2147,0.8705590365738581,0.0325295606865121,4
2148,0.0901088015981101,0.2745472245837734,0
2149,0.0350576332113861,0.202804295235496,0
2150,0.5200313443633701,0.4466855147033922,2
2151,0.5441067856383968,0.0328955826971465,2
2152,0.3936819225458596,0.2965266921392799,0
2153,0.3100883370113648,0.0641895177421791,0
2154,0.8880020538678542,0.0022371918786934,4
2155,0.2157320203553601,0.712992916611372,1
2156,0.6928086615616403,0.2266268540311097,4
2157,0.203163883492461,0.6592480025336555,1
2158,0.866909842573488,0.0403296363355947,4
2159,0.6755144834004884,0.0958022011491859,4
2160,0.9214534647312076,0.790455458982684,5
2161,0.5605364255511878,0.1376289074668061,4
2162,0.0329492056784953,0.0096924794224186,0
2163,0.0188652734742733,0.4221610399327976,0
2164,0.3768275423396159,0.5460921592828185,1
2165,0.3743886881340915,0.2621517923544811,0
2166,0.1958988130331354,0.9869388373941962,1
2167,0.1753389560310124,0.3203093409806268,0
2168,0.3482111628313208,0.953867385528246,1
2169,0.4147504377015952,0.3695002520790703,2
2170,0.0112547039699086,0.8838828671093997,1
2171,0.5888374820344653,0.4196621896525729,4
2172,0.061505051755677,0.5056353786102025,1
2173,0.881007798299542,0.8241792789523025,5
2174,0.7100655308735305,0.0268839607491988,4
2175,0.7598208072512722,0.4836258220939602,4
2176,0.2483303390597849,0.0150872448026329,0
2177,0.1864966887777609,0.0929259004141939,0
2178,0.915913608037764,0.3198696762578034,4
2179,0.9524070888427832,0.0713515134273219,4
2180,0.5877871469068162,0.586228333648462,5
2181,0.0348125117337954,0.4732399012075023,0
2182,0.2224989815458022,0.8576085047408012,1
2183,0.0064890907366402,0.2635652356834804,0
2184,0.2337455413401391,0.29651866844991,0
2185,0.5214171781179542,0.5281881749446572,3
2186,0.3837446602726038,0.0503273781224354,0
2187,0.7514837641727201,0.229886626938803,4
2188,0.8462596937460816,0.7693801255140941,5
2189,0.1132428973273252,0.7165430287628566,1
2190,0.0328353651920174,0.9440476908898838,1
2191,0.9795611067605736,0.3179309842030111,4
2192,0.82353278227729,0.4091662327701176,4
2193,0.4519481851024702,0.1194430348354159,2
2194,0.1979046743156799,0.2363895873089115,0
2195,0.2309450741965628,0.036584829087949,0
2196,0.6867204533461949,0.2993470084435137,4
2197,0.7843748459395736,0.4365042000021074,4
2198,0.3612648966554337,0.158226619472758,0
2199,0.0543977695000766,0.5000864224113021,1
2200,0.2638951485443014,0.5325462795712735,1
2201,0.5491683375447962,0.3140365029671923,2
2202,0.8763796453092464,0.8158744492336344,5
2203,0.7448796040498084,0.0420922679323266,4
2204,0.3639287035286103,0.4729955532701507,0
2205,0.5187927017609139,0.7590442562307904,3
2206,0.9881831543078564,0.5467956676356053,5
2207,0.4491142371159228,0.1421874003075348,2
2208,0.7035842174787842,0.1765713385916273,4
2209,0.2745961568076278,0.8131591707399181,1
2210,0.3189006203705982,0.2170151752000342,0
2211,0.586607091381698,0.3560102276049437,4
2212,0.6023130412159695,0.9880143547782402,5
2213,0.6643000510172673,0.2930447950131657,4
2214,0.7528006237825036,0.651071101769668,5
2215,0.4437766026317523,0.3612589022739793,2
2216,0.6482665330785926,0.9259850975848508,5
2217,0.3572579179793768,0.5606511894269531,1
2218,0.9193022516040298,0.8920088462186102,5
2219,0.2628015556043241,0.7665833645306487,1
2220,0.3556868359746817,0.5716945827081226,1
2221,0.2344886128745974,0.1517172226654066,0
2222,0.9437780643992284,0.4007193984004679,4
2223,0.5328185721244516,0.0836055841974693,2
2224,0.423387718739583,0.594878636564787,3
2225,0.2175526210047546,0.1847659470581727,0
2226,0.7229210590823003,0.2211706811200816,4
2227,0.6068970437805719,0.9549557319877052,5
2228,0.9090522135104622,0.0263443417236167,4
2229,0.6419591545544995,0.1707300374229888,4
2230,0.8149690642511875,0.4518530829838504,4
2231,0.9441686874974003,0.6538615199866066,5
2232,0.755843151593954,0.7844984463502638,5
2233,0.5696798634633404,0.3518618954913876,4
2234,0.588987964022618,0.9167925753897158,5
2235,0.7330788308919,0.377804355592036,4
2236,0.4775846039764336,0.1666519695466877,2
2237,0.0971631538390976,0.952930150989067,1
2238,0.8561980994670468,0.9826362659790456,5
2239,0.4544036326458702,0.3157367605071103,2
2240,0.6490284224280576,0.781015335635386,5
2241,0.9062311934367996,0.2017048168781201,4
2242,0.1601698285193333,0.8644770077119185,1
2243,0.2088993887745055,0.4721012366707002,0
2244,0.223034561958109,0.2957155194137324,0
2245,0.1741939410710853,0.3141061844598983,0
2246,0.6780514373407975,0.0027627988662727,4
2247,0.9823942686983732,0.5677960518086075,5
2248,0.0517409010082732,0.8720252996723161,1
2249,0.4497888708954413,0.9314761722862814,3
2250,0.8089493639396824,0.8536794489310611,5
2251,0.7923822865131273,0.541001832610316,5
2252,0.1074720844569541,0.5853262739030675,1
2253,0.4042337695583168,0.6032699210523026,3
2254,0.667447092812639,0.0441532522902677,4
2255,0.0878348714916144,0.025644651313113,0
2256,0.8527580101711726,0.3102553061251913,4
2257,0.5024808449460958,0.0672718402718324,2
2258,0.0058734365548334,0.2593182578657163,0
2259,0.2940498330673111,0.6013272713228712,1
2260,0.9104663156201964,0.5326823549112221,5
2261,0.8319298897342003,0.9990659454772536,5
2262,0.1138892259457277,0.6881333294038863,1
2263,0.5101991732030208,0.501933273308175,3
2264,0.3014155641085412,0.1329125881538657,0
2265,0.5291744793941472,0.476412968380083,2
2266,0.1545569243991009,0.4643859717633928,0
2267,0.3715099984764098,0.1011205284051027,0
2268,0.0324537058261275,0.5015418722917402,1
2269,0.1747222571165186,0.4024314616481658,0
2270,0.6189745168921225,0.9684892264082356,5
2271,0.4814065544590927,0.4345085659458129,2
2272,0.1543855762436986,0.0343001894785927,0
2273,0.8880888243789213,0.1531962425981669,4
2274,0.4572397130807093,0.1237378054391,2
2275,0.2919572579810661,0.7047719909929251,1
2276,0.6604803588828523,0.886339545608012,5
2277,0.1649829604747724,0.3153737852327162,0
2278,0.187103709770258,0.1856013044668569,0
2279,0.8285523428608002,0.1729268362139572,4
2280,0.8109774276763994,0.0393594535627861,4
2281,0.3383923461230045,0.9811633284946734,1
2282,0.0141099867937514,0.25239834657553,0
2283,0.8310355332463278,0.0738742599294496,4
2284,0.1752677479467849,0.5967072723749235,1
2285,0.8491069309847996,0.4064386560669021,4
2286,0.8016167354282486,0.3275825396076884,4
2287,0.116509744823865,0.280789017090409,0
2288,0.6654923483902953,0.1314286344509733,4
2289,0.4113005118035243,0.7908477065015899,3
2290,0.7303105761473024,0.9056602528078485,5
2291,0.5623547535959995,0.4470753215097657,4
2292,0.4834248615998608,0.8628781416999557,3
2293,0.3770555152386146,0.1917036014822513,0
2294,0.3238622410494495,0.644416940343855,1
2295,0.8970639579958466,0.6086723231866732,5
2296,0.5051980745205522,0.7678399700741733,3
2297,0.7383280535480093,0.1173520202823131,4
2298,0.5947123944630535,0.6948685564741979,5
2299,0.5545381070991037,0.3047964200713836,4
2300,0.209417567153173,0.5772298116868418,1
2301,0.6468960103646635,0.4905843067948116,4
2302,0.8906729266714678,0.1720973492998448,4
2303,0.2725695939930542,0.4099430139327648,0
2304,0.7463945951682907,0.9973711581381112,5
2305,0.1780996061275883,0.6652828802906348,1
2306,0.7228997595256145,0.7880865431486311,5
2307,0.8366677858792511,0.5153095673297268,5
2308,0.0998127963591994,0.4755622947294482,0
2309,0.9412142899050876,0.1235539877966245,4
2310,0.4202550872096835,0.0521813299471569,2
2311,0.514950545093817,0.2968884873521729,2
2312,0.047358952753759,0.8765634576174045,1
2313,0.7640904457334755,0.6572912055600801,5
2314,0.7939808329896553,0.0862987914333202,4
2315,0.5581153908021069,0.3854938948579298,4
2316,0.3117770594052271,0.6554616880046757,1
2317,0.8705463561034366,0.106972099829516,4
2318,0.194039669856608,0.3798956198297131,0
2319,0.7326367270390556,0.7715951494080097,5
2320,0.3288356954233044,0.9825834067457956,1
2321,0.7579368174356371,0.1440424483201755,4
2322,0.5620389367167009,0.8136648179247291,5
2323,0.2327099310866489,0.3469166815757164,0
2324,0.4982729642589736,0.7103619948322714,3
2325,0.8753823996571645,0.8700818504194698,5
2326,0.3455104900986576,0.2751856430135656,0
2327,0.2109252219587073,0.4012047833286506,0
2328,0.8928045984273979,0.343857416778449,4
2329,0.3037714335190696,0.1446681776375107,0
2330,0.0942101797516934,0.8898453972036099,1
2331,0.5903032777018481,0.0164003380739274,4
2332,0.8155740356240367,0.8148533547791523,5
2333,0.5639713083512324,0.9948696153415104,5
2334,0.6480658356427041,0.1633256523811795,4
2335,0.7809919438107977,0.4358784682821576,4
2336,0.8655192459192989,0.9515226241446086,5
2337,0.4204115747663624,0.9829657510200004,3
2338,0.3729721910907375,0.017408152030657,0
2339,0.2732474408635932,0.1278931179991975,0
2340,0.9576113330698168,0.4803537364266854,4
2341,0.8415261657082331,0.99876274924052,5
2342,0.1715534216007945,0.3245350999815909,0
2343,0.2971006261267668,0.155207911554435,0
2344,0.3329957770074579,0.8633463950284707,1
2345,0.7137910290132851,0.7921772904863046,5
2346,0.0425498373229301,0.1927858866694731,0
2347,0.5292175961726745,0.6290728731545653,3
2348,0.7231209816031081,0.2123134201225537,4
2349,0.6199122609260842,0.3536768145880296,4
2350,0.2456041159924943,0.4228009099381166,0
2351,0.1237063623898845,0.2221994199458167,0
2352,0.0007728201115181,0.957411641234596,1
2353,0.7796960313886121,0.2147288683650647,4
2354,0.0768427347794555,0.2952826051046782,0
2355,0.1648212913791441,0.9671387926103688,1
2356,0.2293763520858848,0.6693143100812569,1
2357,0.7195155001383415,0.846094540259769,5
2358,0.3088689995646756,0.8153234728278655,1
2359,0.2408020074469699,0.3766754134902578,0
2360,0.9843471289237816,0.364006977268863,4
2361,0.3971590218102201,0.9513535531609272,1
2362,0.8811918013901257,0.2786805654642427,4
2363,0.9870209042665664,0.4101494902039041,4
2364,0.8975899558417011,0.5504378067495758,5
2365,0.8755470283978697,0.6208144411173286,5
2366,0.1066612822779687,0.5243529208575725,1
2367,0.2863861259080339,0.4330007815459316,0
2368,0.5033810025191308,0.6428767622750304,3
2369,0.4943159956801763,0.704201551696158,3
2370,0.602008607862729,0.129686404977334,4
2371,0.6893475193806927,0.9995547129132132,5
2372,0.0992895980895178,0.9823282213252096,1
2373,0.9332094927721084,0.0901879440325588,4
2374,0.4132033621137608,0.345618284103024,2
2375,0.5281662309132503,0.9656628342412954,3
2376,0.6975005756006134,0.5331162777795719,5
2377,0.4744692713302643,0.7826589141210374,3
2378,0.663057104431922,0.2513279521573868,4
2379,0.2315124435864515,0.9386386948089216,1
2380,0.0951332306415236,0.5376588830399431,1
2381,0.3362608643909893,0.9580950574951974,1
2382,0.0209283899375808,0.7803730545722256,1
2383,0.8906209678641946,0.6762856736869656,5
2384,0.2420987829854524,0.990647967426065,1
2385,0.8194109657373928,0.2869875097328674,4
2386,0.7418363482206032,0.5583439936496969,5
2387,0.918624654142355,0.7089193134754409,5
2388,0.2148582501352461,0.954606419968613,1
2389,0.6398734544535273,0.0952152288276833,4
2390,0.6826966120735275,0.3236992654779889,4
2391,0.9309163745219212,0.9185608689230575,5
2392,0.4957451850878837,0.5053699168686788,3
2393,0.3350223505690238,0.7216729193077566,1
2394,0.2222402090181702,0.5473096796071429,1
2395,0.3979488430721124,0.7865355386673252,1
2396,0.7350289390061666,0.7365854713358883,5
2397,0.6324638446744304,0.859472457619859,5
2398,0.1417602946170404,0.0845881432112606,0
2399,0.2224997776040855,0.4406428474492947,0
2400,0.3493015781260341,0.7891546603258356,1
2401,0.2787197767575478,0.3654503260302933,0
2402,0.2393208428528432,0.754837441407868,1
2403,0.7977494486522889,0.1404926560616445,4
2404,0.5949443693334956,0.9792051461632486,5
2405,0.7593061984573757,0.6390565392471733,5
2406,0.6648356580877368,0.4312724004280254,4
2407,0.8208477263251075,0.3886266847019988,4
2408,0.68216538705401,0.5232992611933577,5
2409,0.0575231129862884,0.7768941918415837,1
2410,0.5911311818080043,0.3965827560775669,4
2411,0.3769461800661955,0.5532341893501878,1
2412,0.1731888171540226,0.0646521016523553,0
2413,0.3763829066291279,0.9607577681575192,1
2414,0.4801371712797904,0.8832722747130924,3
2415,0.7651224750711623,0.3762381133360932,4
2416,0.3209476152516247,0.0680416455118581,0
2417,0.8307824745812058,0.5866958014453143,5
2418,0.497285095902118,0.6241107544150485,3
2419,0.6758755833170313,0.6750074768826194,5
2420,0.1068711872969848,0.8251201003006536,1
2421,0.3489444146552798,0.4723529562112967,0
2422,0.3621650800832071,0.0190765081150049,0
2423,0.1035087234763527,0.5284130246457001,1
2424,0.6023842950448459,0.7044672653971262,5
2425,0.0627163900527443,0.3731642741637375,0
2426,0.3941526400571318,0.1286160875263231,0
2427,0.6501450804161579,0.358200372748187,4
2428,0.8567033832282228,0.556342499492301,5
2429,0.5472081630991555,0.0565906364229719,2
2430,0.0269573238482315,0.6184501696952436,1
2431,0.3356286031015417,0.1463233705175948,0
2432,0.6066436251903333,0.8003820806012354,5
2433,0.98878176432541,0.0445640312695092,4
2434,0.8742047134212809,0.4186541740013677,4
2435,0.1687540240563452,0.0319172400893625,0
2436,0.3658978057529198,0.6384108433645906,1
2437,0.5675335318795649,0.370696905077467,4
2438,0.663876842498781,0.8247997955160977,5
2439,0.9677764135456756,0.4887141008980703,4
2440,0.9170363498616128,0.3272292326720041,4
2441,0.7711296476931282,0.8896201449226224,5
2442,0.4199422476448278,0.772880972610902,3
2443,0.0199021912108856,0.934016135075438,1
2444,0.4930532269788579,0.7585697186304692,3
2445,0.732577951593099,0.4024549811988493,4
2446,0.7631386425051597,0.2539093201569181,4
2447,0.1904942860515561,0.3072300561375171,0
2448,0.8137320708488657,0.0040866558559913,4
2449,0.5829314739408619,0.537005062778176,5
2450,0.3140653334094386,0.028224532774791,0
2451,0.8268006915429735,0.4853181069346822,4
2452,0.2261817327832762,0.3468097215099907,0
2453,0.1716865185708871,0.6686925881152819,1
2454,0.6099051261223107,0.8733326005364895,5
2455,0.1186111166656693,0.310174318134062,0
2456,0.4242296458895105,0.9342388707783272,3
2457,0.2439712963128183,0.6526731082515242,1
2458,0.1391360242109597,0.3657748818177941,0
2459,0.9532482267358412,0.8404016437545431,5
2460,0.5291442854471298,0.020411770833445,2
2461,0.4732932024619912,0.5958063770299601,3
2462,0.3785005194668372,0.6358697456673048,1
2463,0.9374205266365602,0.0698278343664015,4
2464,0.686678071924668,0.2967829907130248,4
2465,0.4679277128499894,0.7104054648734791,3
2466,0.1792213600737948,0.8363510563545423,1
2467,0.194246352942272,0.354941006757268,0
2468,0.596157715781754,0.2448081459439589,4
2469,0.925196504231022,0.6052423328173935,5
2470,0.8495619362922538,0.2872999847116305,4
2471,0.6085238499992319,0.4640851474623416,4
2472,0.0587803021075903,0.4373769323444311,0
2473,0.90957616834917,0.5516230299770107,5
2474,0.4470449490104672,0.8007649820874635,3
2475,0.6663087367072194,0.0283520019926202,4
2476,0.9105516047189336,0.6308911169046573,5
2477,0.7865655283983952,0.6194533977084065,5
2478,0.9764178429314188,0.4311743144248879,4
2479,0.9071856210786832,0.920093431955311,5
2480,0.9598029616778748,0.5402523798607288,5
2481,0.3656398473123587,0.0517112433073171,0
2482,0.9426976517934986,0.0977319716603967,4
2483,0.5808743239732934,0.6376758823499813,5
2484,0.9165465929205516,0.2080233246017698,4
2485,0.619504304573646,0.8064044300000045,5
2486,0.1709696804709539,0.0097893953284179,0
2487,0.7916153073746449,0.5857226679495718,5
2488,0.5587019231247705,0.0454766623772185,4
2489,0.8359976162107878,0.4366151407325569,4
2490,0.3415181250105868,0.5632242448380116,1
2491,0.5234950146076033,0.667064661935985,3
2492,0.2506429603355717,0.6068160857351577,1
2493,0.6218760240455892,0.6055454659456881,5
2494,0.70790120086141,0.696627845883875,5
2495,0.8477143258691534,0.9373888825734406,5
2496,0.0322664639469264,0.8797526280186151,1
2497,0.8307470677718776,0.2450581867488845,4
2498,0.0552471712493586,0.7919777636041522,1
2499,0.2622544786811959,0.3387675211487099,0
2500,0.9316788885599784,0.3446428327333897,4
2501,0.9891274851203103,0.1358119712449886,4
